Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,,,,,,,
2020-08-11,279.2000122,284,273,274.8779907,43129000,0,0,,,,,,,
2020-08-12,294,317,287,310.9519958,109147000,0,0,,,,,,,
2020-08-13,322.2000122,330.2359924,313.4519958,324.2000122,102126500,0,0,,,,,,,
2020-08-14,332.9979858,333.7600098,325.3280029,330.1419983,62888000,0,0,,,,,,,
2020-08-17,335.3999939,369.1719971,334.5660095,367.1279907,101211500,0,0,,,,,,,
2020-08-18,379.7980042,384.7799988,369.0220032,377.4179993,82372500,0,0,,,,,,,
2020-08-19,373,382.2000122,368.2420044,375.7059937,61026500,0,0,,,,,,,
2020-08-20,372.1359863,404.3980103,371.4119873,400.3659973,103059000,0,0,,,,,,,
2020-08-21,408.9519958,419.0979919,405.0100098,409.9960022,107448000,0,0,,,,,,,
2020-08-24,425.256012,425.7999878,385.5039978,402.8399963,100318000,0,0,,,,,,,
2020-08-25,394.9779968,405.5899963,393.6000061,404.6679993,53294500,0,0,,,,,,,
2020-08-26,412,433.2000122,410.7260132,430.6340027,71197000,0,0,,,,,,,
2020-08-27,436.0920105,459.1199951,428.5,447.75,118465000,0,0,,,,,,,
2020-08-28,459.0239868,463.697998,437.3039856,442.6799927,100406000,0,0,,,,,,,
2020-08-31,444.6099854,500.1400146,440.1099854,498.3200073,118374400,0,5,,,,,,,
2020-09-01,502.1400146,502.4899902,470.5100098,475.0499878,89841100,0,0,,,,,,,
2020-09-02,478.9899902,479.0400085,405.1199951,447.3699951,96176100,0,0,,,,,,,
2020-09-03,407.230011,431.7999878,402,407,87596100,0,0,,,,,,,
2020-09-04,402.8099976,428,372.019989,418.3200073,110321900,0,0,,,,,,,
2020-09-08,356,368.7399902,329.8800049,330.2099915,115465700,0,0,,,,,,,
2020-09-09,356.6000061,369,341.5100098,366.2799988,79465800,0,0,,,,,,,
2020-09-10,386.2099915,398.9899902,360.5599976,371.3399963,84930600,0,0,,,,,,,
2020-09-11,381.9400024,382.5,360.5,372.7200012,60717500,0,0,,,,,,,
2020-09-14,380.9500122,420,373.2999878,419.6199951,83020600,0,0,,,,,,,
2020-09-15,436.5599976,461.9400024,430.7000122,449.7600098,97298200,0,0,,,,,,,
2020-09-16,439.8699951,457.7900085,435.3099976,441.7600098,72279300,0,0,,,,,,,
2020-09-17,415.6000061,437.7900085,408,423.4299927,76779200,0,0,,,,,,,
2020-09-18,447.9400024,451,428.7999878,442.1499939,86406800,0,0,,,,,,,
2020-09-21,453.1300049,455.6799927,407.0700073,449.3900146,109476800,0,0,,,,,,,
2020-09-22,429.6000061,437.7600098,417.6000061,424.230011,79580800,0,0,,,,,,,
2020-09-23,405.1600037,412.1499939,375.8800049,380.3599854,95074200,0,0,,,,,,,
2020-09-24,363.7999878,399.5,351.2999878,387.7900085,96561100,0,0,,,,,,,
2020-09-25,393.4700012,408.730011,391.2999878,407.3399963,67208500,0,0,,,,,,,
2020-09-28,424.6199951,428.0799866,415.5499878,421.2000122,49719600,0,0,,,,,,,
2020-09-29,416,428.5,411.6000061,419.0700073,50219300,0,0,,,,,,,
2020-09-30,421.3200073,433.9299927,420.4700012,429.0100098,48145600,0,0,,,,,,,
2020-10-01,440.7600098,448.8800049,434.4200134,448.1600037,50741500,0,0,,,,,,,
2020-10-02,421.3900146,439.1300049,415,415.0899963,71430000,0,0,,,,,,,
2020-10-05,423.3500061,433.6400146,419.3299866,425.6799927,44722800,0,0,,,,,,,
2020-10-06,423.7900085,428.7799988,406.0499878,413.980011,49146300,0,0,,,,,,,
2020-10-07,419.8699951,429.8999939,413.8500061,425.2999878,43127700,0,0,,,,,,,
2020-10-08,438.4400024,439,425.2999878,425.9200134,40421100,0,0,,,,,,,
2020-10-09,430.1300049,434.5899963,426.4599915,434,28925700,0,0,,,,,,,
2020-10-12,442,448.7399902,438.5799866,442.2999878,38791100,0,0,,,,,,,
2020-10-13,443.3500061,448.8900146,436.6000061,446.6499939,34463700,0,0,,,,,,,
2020-10-14,449.7799988,465.8999939,447.3500061,461.2999878,47879700,0,0,,,,,,,
2020-10-15,450.3099976,456.5700073,442.5,448.8800049,35672400,0,0,,,,,,,
2020-10-16,454.4400024,455.9500122,438.8500061,439.6700134,32775900,0,0,,,,,,,
2020-10-19,446.2399902,447,428.8699951,430.8299866,36287800,0,0,,,,,,,
2020-10-20,431.75,431.75,419.0499878,421.9400024,31656300,0,0,,,,,,,
2020-10-21,422.7000122,432.9500122,421.25,422.6400146,32370500,0,0,,,,,,,
2020-10-22,441.9200134,445.230011,424.5100098,425.7900085,39993200,0,0,,,,,,,
2020-10-23,421.8399963,422.8900146,407.3800049,420.6300049,33717000,0,0,,,,,,,
2020-10-26,411.6300049,425.7600098,410,420.2799988,28239200,0,0,,,,,,,
2020-10-27,423.7600098,430.5,420.1000061,424.6799927,22686500,0,0,,,,,,,
2020-10-28,416.480011,418.6000061,406,406.019989,25451400,0,0,,,,,,,
2020-10-29,409.9599915,418.0599976,406.4599915,410.8299866,22655300,0,0,,,,,,,
2020-10-30,406.8999939,407.5899963,379.1099854,388.0400085,42511300,0,0,,,,,,,
2020-11-02,394,406.980011,392.2999878,400.5100098,29021100,0,0,,,,,,,
2020-11-03,409.730011,427.769989,406.6900024,423.8999939,34351700,0,0,,,,,,,
2020-11-04,430.6199951,435.3999939,417.1000061,420.980011,32143100,0,0,,,,,,,
2020-11-05,428.2999878,440,424,438.0899963,28414500,0,0,,,,,,,
2020-11-06,436.1000061,436.5700073,424.2799988,429.9500122,21706000,0,0,,,,,,,
2020-11-09,439.5,452.5,421,421.2600098,34833000,0,0,,,,,,,
2020-11-10,420.0899963,420.0899963,396.0299988,410.3599854,30284200,0,0,,,,,,,
2020-11-11,416.4500122,418.7000122,410.5799866,417.1300049,17357700,0,0,,,,,,,
2020-11-12,415.0499878,423,409.519989,411.7600098,19855100,0,0,,,,,,,
2020-11-13,410.8500061,412.5299988,401.6600037,408.5,19771100,0,0,,,,,,,
2020-11-16,408.9299927,412.4500122,404.0899963,408.0899963,26838600,0,0,,,,,,,
2020-11-17,460.1700134,462,433.0100098,441.6099854,61188300,0,0,,,,,,,
2020-11-18,448.3500061,496,443.5,486.6400146,78044000,0,0,,,,,,,
2020-11-19,492,508.6099854,487.5700073,499.269989,62475300,0,0,,,,,,,
2020-11-20,497.9899902,502.5,489.0599976,489.6099854,32911900,0,0,,,,,,,
2020-11-23,503.5,526,501.7900085,521.8499756,50260300,0,0,,,,,,,
2020-11-24,540.4000244,559.9899902,526.2000122,555.3800049,53648500,0,0,,,,,,,
2020-11-25,550.0599976,574,545.3699951,574,48930200,0,0,,,,,,,
2020-11-27,581.1599731,598.7800293,578.4500122,585.7600098,37561100,0,0,,,,,,,
2020-11-30,602.210022,607.7999878,554.5100098,567.5999756,63003100,0,0,,,,,,,
2020-12-01,597.5900269,597.8499756,572.0499878,584.7600098,40103500,0,0,,,,,,,
2020-12-02,556.4400024,571.539978,541.210022,568.8200073,47775700,0,0,,,,,,,
2020-12-03,590.0200195,598.9699707,582.4299927,593.3800049,42552000,0,0,,,,,,,
2020-12-04,591.0100098,599.039978,585.5,599.039978,29401300,0,0,,,,,,,
2020-12-07,604.9199829,648.789978,603.0499878,641.7600098,56309700,0,0,,,,,,,
2020-12-08,625.5100098,651.2800293,618.5,649.8800049,64265000,0,0,,,,,,,
2020-12-09,653.6900024,654.3200073,588,604.4799805,71291200,0,0,,,,,,,
2020-12-10,574.3699951,627.75,566.3400269,627.0700073,67083200,0,0,,,,,,,
2020-12-11,615.0100098,624,596.7999878,609.9899902,46475000,0,0,,,,,,,
2020-12-14,619,642.75,610.2000122,639.8300171,52040600,0,0,,,,,,,
2020-12-15,643.2800293,646.9000244,623.7999878,633.25,45071500,0,0,,,,,,,
2020-12-16,628.2299805,632.5,605,622.7700195,42095800,0,0,,,,,,,
2020-12-17,628.1900024,658.8200073,619.5,655.9000244,56270100,0,0,,,,,,,
2020-12-18,668.9000244,695,628.539978,695,222126200,0,0,,,,,,,
2020-12-21,666.2399902,668.5,646.0700073,649.8599854,58045300,0,0,,,,,,,
2020-12-22,648,649.8800049,614.2299805,640.3400269,51716000,0,0,,,,,,,
2020-12-23,632.2000122,651.5,622.5700073,645.9799805,33173000,0,0,,,,,,,
2020-12-24,642.9899902,666.0900269,641,661.7700195,22865600,0,0,,,,,,,
2020-12-28,674.5100098,681.4000244,660.7999878,663.6900024,32278600,0,0,,,,,,,
2020-12-29,661,669.9000244,655,665.9899902,22910800,0,0,,,,,,,
2020-12-30,672,696.5999756,668.3599854,694.7800293,42846000,0,0,,,,,,,
2020-12-31,699.9899902,718.7199707,691.1199951,705.6699829,49649900,0,0,,,,,,,
2021-01-04,719.460022,744.4899902,717.1900024,729.7700195,48638200,0,0,,,,,,,
2021-01-05,723.6599731,740.8400269,719.2000122,735.1099854,32245200,0,0,,,,,,,
2021-01-06,758.4899902,774,749.0999756,755.9799805,44700000,0,0,,,,,,,
2021-01-07,777.6300049,816.9899902,775.2000122,816.039978,51498900,0,0,,,,,,,
2021-01-08,856,884.4899902,838.3900146,880.0200195,75055500,0,0,,,,,,,
2021-01-11,849.4000244,854.4299927,803.6199951,811.1900024,59301600,0,0,,,,,,,
2021-01-12,831,868,827.3400269,849.4400024,46270700,0,0,,,,,,,
2021-01-13,852.7600098,860.4699707,832,854.4099731,33312500,0,0,,,,,,,
2021-01-14,843.3900146,863,838.75,845,31266300,0,0,,,,,,,
2021-01-15,852,859.9000244,819.0999756,826.1599731,38777600,0,0,,,,,,,
2021-01-19,837.7999878,850,833,844.5499878,25367000,0,0,,,,,,,
2021-01-20,858.7399902,859.5,837.2800293,850.4500122,25665900,0,0,,,,,,,
2021-01-21,855,855.7199707,841.4199829,844.9899902,20521100,0,0,,,,,,,
2021-01-22,834.3099976,848,828.6199951,846.6400146,20066500,0,0,,,,,,,
2021-01-25,855,900.4000244,838.8200073,880.7999878,41173400,0,0,,,,,,,
2021-01-26,891.3800049,895.9000244,871.5999756,883.0900269,23131600,0,0,,,,,,,
2021-01-27,870.3499756,891.5,858.6599731,864.1599731,27334000,0,0,,,,,,,
2021-01-28,820,848,801,835.4299927,26378000,0,0,,,,,,,
2021-01-29,830,842.4099731,780.0999756,793.5300293,34990800,0,0,,,,,,,
2021-02-01,814.289978,842,795.5599976,839.8099976,25391400,0,0,,,,,,,
2021-02-02,844.6799927,880.5,842.2000122,872.789978,24346200,0,0,,,,,,,
2021-02-03,877.0200195,878.0800171,853.0599976,854.6900024,18343500,0,0,,,,,,,
2021-02-04,855,856.5,833.4199829,849.9899902,15812700,0,0,,,,,,,
2021-02-05,845,864.7700195,838.9699707,852.2299805,18566600,0,0,,,,,,,
2021-02-08,869.6699829,877.7700195,854.75,863.4199829,20161700,0,0,,,,,,,
2021-02-09,855.1199951,859.7999878,841.75,849.460022,15157700,0,0,,,,,,,
2021-02-10,843.6400146,844.8200073,800.0200195,804.8200073,36216100,0,0,,,,,,,
2021-02-11,812.4400024,829.8800049,801.7299805,811.6599731,21622800,0,0,,,,,,,
2021-02-12,801.2600098,817.3300171,785.3300171,816.1199951,23768300,0,0,,,,,,,
2021-02-16,818,821,792.4400024,796.2199707,19802300,0,0,,,,,,,
2021-02-17,779.0900269,799.8400269,762.0100098,798.1500244,25996500,0,0,,,,,,,
2021-02-18,780.9000244,794.6900024,776.2700195,787.3800049,17957100,0,0,,,,,,,
2021-02-19,795,796.789978,777.3699951,781.2999878,18958300,0,0,,,,,,,
2021-02-22,762.6400146,768.5,710.2000122,714.5,37269700,0,0,,,,,,,
2021-02-23,662.1300049,713.6099854,619,698.8400269,66606900,0,0,,,,,,,
2021-02-24,711.8499756,745,694.1699829,742.0200195,36767000,0,0,,,,,,,
2021-02-25,726.1500244,737.210022,670.5800171,682.2199707,39023900,0,0,,,,,,,
2021-02-26,700,706.7000122,659.5100098,675.5,41089200,0,0,,,,,,,
2021-03-01,690.1099854,719,685.0499878,718.4299927,27136200,0,0,,,,,,,
2021-03-02,718.2800293,721.1099854,685,686.4400024,23732200,0,0,,,,,,,
2021-03-03,687.9899902,700.7000122,651.710022,653.2000122,30208000,0,0,,,,,,,
2021-03-04,655.7999878,668.4500122,600,621.4400024,65919500,0,0,,,,,,,
2021-03-05,626.0599976,627.8400269,539.4899902,597.9500122,89396500,0,0,,,,,,,
2021-03-08,600.5499878,620.1300049,558.789978,563,51787000,0,0,,,,,,,
2021-03-09,608.1799927,678.0900269,595.210022,673.5800171,67523300,0,0,,,,,,,
2021-03-10,700.2999878,717.8499756,655.0599976,668.0599976,60605700,0,0,,,,,,,
2021-03-11,699.4000244,702.5,677.1799927,699.5999756,36253900,0,0,,,,,,,
2021-03-12,670,694.8800049,666.1400146,693.7299805,33583800,0,0,,,,,,,
2021-03-15,694.0900269,713.1799927,684.039978,707.9400024,29335600,0,0,,,,,,,
2021-03-16,703.3499756,707.9199829,671,676.8800049,32195700,0,0,,,,,,,
2021-03-17,656.8699951,703.7299805,651.0100098,701.8099976,40372500,0,0,,,,,,,
2021-03-18,684.289978,689.2299805,652,653.1599731,33224800,0,0,,,,,,,
2021-03-19,646.5999756,657.2299805,624.6199951,654.8699951,42894000,0,0,,,,,,,
2021-03-22,684.5900269,699.6199951,668.75,670,39512200,0,0,,,,,,,
2021-03-23,675.7700195,677.7999878,657.5100098,662.1599731,30491900,0,0,,,,,,,
2021-03-24,667.9099731,668.0200195,630.1099854,630.2700195,33795200,0,0,,,,,,,
2021-03-25,613,645.5,609.5,640.3900146,39224900,0,0,,,,,,,
2021-03-26,641.8699951,643.8200073,599.8900146,618.710022,33852800,0,0,,,,,,,
2021-03-29,615.6400146,616.4799805,596.0200195,611.289978,28637000,0,0,,,,,,,
2021-03-30,601.75,637.6599731,591.0100098,635.6199951,39432400,0,0,,,,,,,
2021-03-31,646.6199951,672,641.1099854,667.9299927,33337300,0,0,,,,,,,
2021-04-01,688.3699951,692.4199829,659.4199829,661.75,35298400,0,0,,,,,,,
2021-04-05,707.710022,708.1599731,684.7000122,691.0499878,41842800,0,0,,,,,,,
2021-04-06,690.2999878,696.5499878,681.3699951,691.6199951,28271800,0,0,,,,,,,
2021-04-07,687,691.3800049,667.8400269,670.9699707,26309400,0,0,,,,,,,
2021-04-08,677.3800049,689.5499878,671.6500244,683.7999878,23924300,0,0,,,,,,,
2021-04-09,677.7700195,680.9699707,669.4299927,677.0200195,21437100,0,0,,,,,,,
2021-04-12,685.7000122,704.7999878,682.0900269,701.9799805,29135700,0,0,,,,,,,
2021-04-13,712.7000122,763,710.6599731,762.3200073,44652800,0,0,,,,,,,
2021-04-14,770.7000122,780.789978,728.0300293,732.2299805,49017400,0,0,,,,,,,
2021-04-15,743.0999756,743.6900024,721.3099976,738.8499756,27848900,0,0,,,,,,,
2021-04-16,728.6500244,749.4099731,724.5999756,739.7800293,27979500,0,0,,,,,,,
2021-04-19,719.5999756,725.4000244,691.7999878,714.6300049,39686200,0,0,,,,,,,
2021-04-20,717.4199829,737.25,710.6900024,718.9899902,35609000,0,0,,,,,,,
2021-04-21,704.7700195,744.8400269,698,744.1199951,31215500,0,0,,,,,,,
2021-04-22,741.5,753.7700195,718.039978,719.6900024,35590300,0,0,,,,,,,
2021-04-23,719.7999878,737.3599854,715.460022,729.4000244,28370000,0,0,,,,,,,
2021-04-26,741,749.2999878,732.6099854,738.2000122,31038500,0,0,,,,,,,
2021-04-27,717.960022,724,703.3499756,704.7399902,29437000,0,0,,,,,,,
2021-04-28,696.4099731,708.5,693.5999756,694.4000244,22271000,0,0,,,,,,,
2021-04-29,699.5100098,702.25,668.5,677,28845400,0,0,,,,,,,
2021-04-30,667.5900269,715.4699707,666.1400146,709.4400024,40758700,0,0,,,,,,,
2021-05-03,703.7999878,706,680.5,684.9000244,27043100,0,0,,,,,,,
2021-05-04,678.9400024,683.4500122,657.7000122,673.5999756,29739300,0,0,,,,,,,
2021-05-05,681.0599976,685.2999878,667.3400269,670.9400024,21901900,0,0,,,,,,,
2021-05-06,680.7600098,681.0200195,650,663.539978,27784600,0,0,,,,,,,
2021-05-07,665.7999878,690,660.2199707,672.3699951,23469200,0,0,,,,,,,
2021-05-10,664.9000244,665.0499878,627.6099854,629.039978,31392400,0,0,,,,,,,
2021-05-11,599.2399902,627.0999756,595.5999756,617.2000122,46503900,0,0,,,,,,,
2021-05-12,602.4899902,620.4099731,586.7700195,589.8900146,33823600,0,0,,,,,,,
2021-05-13,601.539978,606.460022,559.6500244,571.6900024,44184900,0,0,,,,,,,
2021-05-14,583.4099731,592.8699951,570.460022,589.7399902,33370900,0,0,,,,,,,
2021-05-17,575.5499878,589.7299805,561.2000122,576.8300171,32390400,0,0,,,,,,,
2021-05-18,568,596.25,563.3800049,577.8699951,36830600,0,0,,,,,,,
2021-05-19,552.5499878,566.210022,546.9799805,563.460022,39578400,0,0,,,,,,,
2021-05-20,575,588.8499756,571.0700073,586.7800293,30821100,0,0,,,,,,,
2021-05-21,596.1099854,596.6799927,580,580.8800049,26030600,0,0,,,,,,,
2021-05-24,581.5999756,614.4799805,573.6500244,606.4400024,34558100,0,0,,,,,,,
2021-05-25,607.3099976,613.9899902,595.710022,604.6900024,28005900,0,0,,,,,,,
2021-05-26,607.5599976,626.1699829,601.5,619.1300049,28639300,0,0,,,,,,,
2021-05-27,620.2399902,631.1300049,616.210022,630.8499756,26370600,0,0,,,,,,,
2021-05-28,628.5,635.5900269,622.3800049,625.2199707,22737000,0,0,,,,,,,
2021-06-01,627.7999878,633.7999878,620.5499878,623.9000244,18084900,0,0,,,,,,,
2021-06-02,620.1300049,623.3599854,599.1400146,605.1199951,23302800,0,0,,,,,,,
2021-06-03,601.7999878,604.5499878,571.2199707,572.8400269,30111900,0,0,,,,,,,
2021-06-04,579.710022,600.6099854,577.2000122,599.0499878,24036900,0,0,,,,,,,
2021-06-07,591.8300171,610,582.8800049,605.1300049,22543700,0,0,,,,,,,
2021-06-08,623.0100098,623.0900269,595.5,603.5900269,26053400,0,0,,,,,,,
2021-06-09,602.1699829,611.789978,597.6300049,598.7800293,16584600,0,0,,,,,,,
2021-06-10,603.8800049,616.5900269,600.5,610.1199951,23919600,0,0,,,,,,,
2021-06-11,610.2299805,612.5599976,601.5200195,609.8900146,16205300,0,0,,,,,,,
2021-06-14,612.2299805,625.4899902,609.1799927,617.6900024,20424000,0,0,,,,,,,
2021-06-15,616.6900024,616.789978,598.2299805,599.3599854,17764100,0,0,,,,,,,
2021-06-16,597.539978,608.5,593.5,604.8699951,22144100,0,0,,,,,,,
2021-06-17,601.8900146,621.4699707,601.3400269,616.5999756,22701400,0,0,,,,,,,
2021-06-18,613.3699951,628.3499756,611.7999878,623.3099976,24560900,0,0,,,,,,,
2021-06-21,624.4799805,631.3900146,608.8800049,620.8300171,24812700,0,0,,,,,,,
2021-06-22,618.25,628.5700073,615.5,623.710022,19158900,0,0,,,,,,,
2021-06-23,632,657.2000122,630.039978,656.5700073,31099200,0,0,,,,,,,
2021-06-24,674.9899902,697.6199951,667.6099854,679.8200073,45982400,0,0,,,,,,,
2021-06-25,689.5800171,693.8099976,668.7000122,671.8699951,32496700,0,0,,,,,,,
2021-06-28,671.6400146,694.7000122,670.3200073,688.7199707,21628200,0,0,,,,,,,
2021-06-29,684.6500244,687.5100098,675.8900146,680.7600098,17381300,0,0,,,,,,,
2021-06-30,679.7700195,692.8099976,678.1400146,679.7000122,18924900,0,0,,,,,,,
2021-07-01,683.9199829,687.9899902,672.7999878,677.9199829,18634500,0,0,,,,,,,
2021-07-02,678.9799805,700,673.2600098,678.9000244,27054500,0,0,,,,,,,
2021-07-06,681.710022,684,651.4000244,659.5800171,23284500,0,0,,,,,,,
2021-07-07,664.2700195,665.7000122,638.3200073,644.6500244,18792000,0,0,,,,,,,
2021-07-08,628.3699951,654.4299927,620.460022,652.8099976,22773300,0,0,,,,,,,
2021-07-09,653.1799927,658.9099731,644.6900024,656.9500122,18140500,0,0,,,,,,,
2021-07-12,662.2000122,687.2399902,662.1599731,685.7000122,25927000,0,0,,,,,,,
2021-07-13,686.3200073,693.2800293,666.2999878,668.539978,20966100,0,0,,,,,,,
2021-07-14,670.75,678.6099854,652.8400269,653.3800049,21641200,0,0,,,,,,,
2021-07-15,658.3900146,666.1400146,637.8800049,650.5999756,20209600,0,0,,,,,,,
2021-07-16,654.6799927,656.7000122,642.2000122,644.2199707,16371000,0,0,,,,,,,
2021-07-19,629.8900146,647.2000122,621.289978,646.2199707,21297100,0,0,,,,,,,
2021-07-20,651.9899902,662.3900146,640.5,660.5,15487100,0,0,,,,,,,
2021-07-21,659.6099854,664.8599854,650.289978,655.289978,13953300,0,0,,,,,,,
2021-07-22,656.4400024,662.1699829,644.5999756,649.2600098,15105700,0,0,,,,,,,
2021-07-23,646.3599854,648.7999878,637.2999878,643.3800049,14604900,0,0,,,,,,,
2021-07-26,650.9699707,668.2000122,647.1099854,657.6199951,25336600,0,0,,,,,,,
2021-07-27,663.4000244,666.5,627.2399902,644.7800293,32813300,0,0,,,,,,,
2021-07-28,647,654.9699707,639.4000244,646.9799805,16006600,0,0,,,,,,,
2021-07-29,649.789978,683.6900024,648.7999878,677.3499756,30394600,0,0,,,,,,,
2021-07-30,671.7600098,697.5300293,669,687.2000122,29656400,0,0,,,,,,,
2021-08-02,700,726.9400024,698.4000244,709.6699829,33615800,0,0,,,,,,,
2021-08-03,719,722.6500244,701.0100098,709.7399902,21620300,0,0,,,,,,,
2021-08-04,711,724.9000244,708.9299927,710.9199829,17002600,0,0,,,,,,,
2021-08-05,716,720.9500122,711.4099731,714.6300049,12919600,0,0,,,,,,,
2021-08-06,711.9000244,716.3300171,697.6300049,699.0999756,15623000,0,0,,,,,,,
2021-08-09,710.1699829,719.0300293,705.1300049,713.7600098,14715300,0,0,,,,,,,
2021-08-10,713.9899902,716.5900269,701.8800049,709.9899902,13432300,0,0,,,,,,,
2021-08-11,712.710022,715.1799927,704.210022,707.8200073,9800600,0,0,,,,,,,
2021-08-12,706.3400269,722.7999878,699.4000244,722.25,17459100,0,0,,,,,,,
2021-08-13,723.710022,729.9000244,714.3400269,717.1699829,16731500,0,0,,,,,,,
2021-08-16,705.0700073,709.5,676.4000244,686.1699829,22677400,0,0,,,,,,,
2021-08-17,672.6599731,674.5800171,648.8400269,665.710022,23721300,0,0,,,,,,,
2021-08-18,669.75,695.7700195,669.3499756,688.9899902,20349400,0,0,,,,,,,
2021-08-19,678.210022,686.5499878,667.5900269,673.4699707,14313500,0,0,,,,,,,
2021-08-20,682.8499756,692.1300049,673.7000122,680.2600098,14841900,0,0,,,,,,,
2021-08-23,685.4400024,712.1300049,680.75,706.2999878,20264900,0,0,,,,,,,
2021-08-24,710.6799927,715.2199707,702.6400146,708.4899902,13083100,0,0,,,,,,,
2021-08-25,707.0300293,716.9699707,704,711.2000122,12645600,0,0,,,,,,,
2021-08-26,708.3099976,715.4000244,697.6199951,701.1599731,13214300,0,0,,,,,,,
2021-08-27,705,715,702.0999756,711.9199829,13833800,0,0,,,,,,,
2021-08-30,714.7199707,731,712.7299805,730.9099731,18604200,0,0,,,,,,,
2021-08-31,733,740.3900146,726.4400024,735.7199707,20855400,0,0,,,,,,,
2021-09-01,734.0800171,741.9899902,731.2700195,734.0900269,13204300,0,0,,,,,,,
2021-09-02,734.5,740.9699707,730.539978,732.3900146,12777300,0,0,,,,,,,
2021-09-03,732.25,734,724.2000122,733.5700073,15246100,0,0,,,,,,,
2021-09-07,740,760.2000122,739.2600098,752.9199829,20039800,0,0,,,,,,,
2021-09-08,761.5800171,764.4500122,740.7700195,753.8699951,18793000,0,0,,,,,,,
2021-09-09,753.4099731,762.0999756,751.6300049,754.8599854,14077700,0,0,,,,,,,
2021-09-10,759.5999756,762.6099854,734.5200195,736.2700195,15184200,0,0,,,,,,,
2021-09-13,740.210022,744.7800293,708.8499756,743,22952500,0,0,,,,,,,
2021-09-14,742.5700073,754.4699707,736.4000244,744.4899902,18524900,0,0,,,,,,,
2021-09-15,745,756.8599854,738.3599854,755.8300171,15357700,0,0,,,,,,,
2021-09-16,752.8300171,758.9099731,747.6099854,756.9899902,13923400,0,0,,,,,,,
2021-09-17,757.1500244,761.039978,750,759.4899902,28204200,0,0,,,,,,,
2021-09-20,734.5599976,742,718.6199951,730.1699829,24757700,0,0,,,,,,,
2021-09-21,734.789978,744.7399902,730.4400024,739.3800049,16330700,0,0,,,,,,,
2021-09-22,743.5300293,753.6699829,739.1199951,751.9400024,15126300,0,0,,,,,,,
2021-09-23,755,758.2000122,747.9199829,753.6400146,11947500,0,0,,,,,,,
2021-09-24,745.8900146,774.7999878,744.5599976,774.3900146,21373000,0,0,,,,,,,
2021-09-27,773.1199951,799,769.3099976,791.3599854,28070700,0,0,,,,,,,
2021-09-28,787.2000122,795.6400146,766.1799927,777.5599976,25381400,0,0,,,,,,,
2021-09-29,779.7999878,793.5,770.6799927,781.3099976,20942900,0,0,,,,,,,
2021-09-30,781,789.1300049,775,775.4799805,17956000,0,0,,,,,,,
2021-10-01,778.4000244,780.7800293,763.5900269,775.2199707,17031400,0,0,,,,,,,
2021-10-04,796.5,806.9699707,776.1199951,781.5300293,30483300,0,0,,,,,,,
2021-10-05,784.7999878,797.3099976,774.2000122,780.5900269,18432600,0,0,,,,,,,
2021-10-06,776.2000122,786.6599731,773.2199707,782.75,14632800,0,0,,,,,,,
2021-10-07,785.460022,805,783.3800049,793.6099854,19195800,0,0,,,,,,,
2021-10-08,796.210022,796.3800049,780.9099731,785.4899902,16738600,0,0,,,,,,,
2021-10-11,787.6500244,801.2399902,785.5,791.9400024,14200300,0,0,,,,,,,
2021-10-12,800.9299927,812.3200073,796.5700073,805.7199707,22020000,0,0,,,,,,,
2021-10-13,810.4699707,815.4099731,805.7800293,811.0800171,14120100,0,0,,,,,,,
2021-10-14,815.4899902,820.25,813.3499756,818.3200073,12247200,0,0,,,,,,,
2021-10-15,823.7399902,843.210022,822.3499756,843.0300293,18924600,0,0,,,,,,,
2021-10-18,851.789978,875.2600098,851.4699707,870.1099854,24207200,0,0,,,,,,,
2021-10-19,877.5300293,877.9500122,862.5100098,864.2700195,17381100,0,0,,,,,,,
2021-10-20,865.3499756,869.4899902,857.3800049,865.7999878,14032100,0,0,,,,,,,
2021-10-21,856,900,855.5,894,31481500,0,0,,,,,,,
2021-10-22,895.5,910,890.960022,909.6799927,22880800,0,0,,,,,,,
2021-10-25,950.5300293,1045.02002,944.2000122,1024.859985,62852100,0,0,,,,,,,
2021-10-26,1024.689941,1094.939941,1001.440002,1018.429993,62415000,0,0,,,,,,,
2021-10-27,1039.660034,1070.880005,1030.780029,1037.859985,38526500,0,0,,,,,,,
2021-10-28,1068.310059,1081,1054.199951,1077.040039,27213200,0,0,,,,,,,
2021-10-29,1081.859985,1115.209961,1073.209961,1114,29918400,0,0,,,,,,,
2021-11-01,1145,1209.75,1118.660034,1208.589966,56048700,0,0,,,,,,,
2021-11-02,1159.359985,1208.589966,1146,1172,42737800,0,0,,,,,,,
2021-11-03,1177.329956,1215.390015,1152.619995,1213.859985,34628500,0,0,,,,,,,
2021-11-04,1234.410034,1243.48999,1217,1229.910034,25397400,0,0,,,,,,,
2021-11-05,1228,1239.869995,1208,1222.089966,21628800,0,0,,,,,,,
2021-11-08,1149.790039,1197,1133,1162.939941,33445700,0,0,,,,,,,
2021-11-09,1173.599976,1174.5,1011.52002,1023.5,59105800,0,0,,,,,,,
2021-11-10,1010.409973,1078.099976,987.3099976,1067.949951,42802700,0,0,,,,,,,
2021-11-11,1102.77002,1104.969971,1054.680054,1063.51001,22396600,0,0,,,,,,,
2021-11-12,1047.5,1054.5,1019.200012,1033.420044,25573100,0,0,,,,,,,
